taxid,date,name
951823,9/4/2019,MERITORIOUS POLICE DUTY
951823,8/26/2019,MERITORIOUS POLICE DUTY
951823,8/26/2019,MERITORIOUS POLICE DUTY
951823,7/28/2019,MERITORIOUS POLICE DUTY
951823,7/21/2019,MERITORIOUS POLICE DUTY
951823,6/4/2019,MERITORIOUS POLICE DUTY
951823,5/27/2019,MERITORIOUS POLICE DUTY
951823,5/21/2019,MERITORIOUS POLICE DUTY
951823,12/7/2018,MERITORIOUS POLICE DUTY
951823,11/17/2018,MERITORIOUS POLICE DUTY
951823,11/7/2018,MERITORIOUS POLICE DUTY
951823,9/13/2018,MERITORIOUS POLICE DUTY
951823,6/23/2018,MERITORIOUS POLICE DUTY
951823,5/31/2018,MERITORIOUS POLICE DUTY
951823,2/24/2018,MERITORIOUS POLICE DUTY
951823,1/20/2018,EXCELLENT POLICE DUTY
951823,12/28/2017,EXCELLENT POLICE DUTY
951823,10/12/2017,MERITORIOUS POLICE DUTY
951823,5/4/2017,EXCELLENT POLICE DUTY
951823,3/9/2017,MERITORIOUS POLICE DUTY
951823,10/16/2016,EXCELLENT POLICE DUTY
951823,8/24/2016,EXCELLENT POLICE DUTY
951823,7/23/2016,EXCELLENT POLICE DUTY
951823,1/29/2016,EXCELLENT POLICE DUTY
951823,1/28/2016,EXCELLENT POLICE DUTY
951823,1/15/2016,EXCELLENT POLICE DUTY
951823,10/4/2015,EXCELLENT POLICE DUTY
951823,8/20/2015,EXCELLENT POLICE DUTY
951823,8/1/2015,EXCELLENT POLICE DUTY
951823,7/11/2015,EXCELLENT POLICE DUTY
951823,6/10/2015,EXCELLENT POLICE DUTY
951823,5/30/2015,EXCELLENT POLICE DUTY
951823,3/3/2015,EXCELLENT POLICE DUTY
951823,2/4/2015,EXCELLENT POLICE DUTY
951823,12/5/2014,EXCELLENT POLICE DUTY
951823,6/2/2014,EXCELLENT POLICE DUTY
951823,4/26/2014,MERITORIOUS POLICE DUTY
951823,3/30/2014,EXCELLENT POLICE DUTY
951823,8/12/2013,EXCELLENT POLICE DUTY
930360,2/16/2010,EXCELLENT POLICE DUTY
930360,2/2/2010,EXCELLENT POLICE DUTY
930360,9/24/2009,EXCELLENT POLICE DUTY
930360,4/25/2009,MERITORIOUS POLICE DUTY
930361,9/8/2017,MERITORIOUS POLICE DUTY
930361,9/5/2017,MERITORIOUS POLICE DUTY
930361,1/25/2013,EXCELLENT POLICE DUTY
930361,5/9/2012,EXCELLENT POLICE DUTY
930361,11/4/2011,EXCELLENT POLICE DUTY
930361,11/4/2011,EXCELLENT POLICE DUTY
930361,2/22/2009,EXCELLENT POLICE DUTY
960674,10/6/2017,EXCELLENT POLICE DUTY
959698,11/5/2018,EXCELLENT POLICE DUTY
958704,8/5/2019,MERITORIOUS POLICE DUTY
954939,3/10/2016,MERITORIOUS POLICE DUTY
954939,11/11/2015,EXCELLENT POLICE DUTY
954939,6/7/2014,COMMENDATION
954939,2/5/2014,EXCELLENT POLICE DUTY
920399,5/14/2016,MERITORIOUS POLICE DUTY
920399,11/2/2014,MERITORIOUS POLICE DUTY
920399,11/2/2014,MERITORIOUS POLICE DUTY
920399,9/10/2014,EXCELLENT POLICE DUTY
920399,7/8/2013,MERITORIOUS POLICE DUTY
920399,9/28/2012,EXCELLENT POLICE DUTY
920399,9/1/2012,COMMENDATION
920399,5/10/2012,EXCELLENT POLICE DUTY
920399,4/26/2012,EXCELLENT POLICE DUTY
920399,12/1/2011,COMMENDATION
920399,6/24/2011,EXCELLENT POLICE DUTY
920399,2/13/2010,EXCELLENT POLICE DUTY
920399,10/13/2009,EXCELLENT POLICE DUTY
920399,9/2/2009,EXCELLENT POLICE DUTY
920399,7/29/2009,EXCELLENT POLICE DUTY
920399,10/31/2008,MERITORIOUS POLICE DUTY
920399,1/23/2007,EXCELLENT POLICE DUTY
920399,7/30/2005,MERITORIOUS POLICE DUTY
920399,6/28/2004,EXCELLENT POLICE DUTY
955984,8/23/2016,EXCELLENT POLICE DUTY
936774,12/12/2012,EXCELLENT POLICE DUTY
936774,9/12/2012,MERITORIOUS POLICE DUTY
936774,11/10/2010,EXCELLENT POLICE DUTY
936774,11/5/2010,EXCELLENT POLICE DUTY
936774,4/17/2010,EXCELLENT POLICE DUTY
936774,3/10/2010,MERITORIOUS POLICE DUTY
936774,9/30/2009,EXCELLENT POLICE DUTY
936774,4/8/2009,EXCELLENT POLICE DUTY
936774,4/8/2009,EXCELLENT POLICE DUTY
936774,9/12/2008,EXCELLENT POLICE DUTY
936774,9/8/2007,EXCELLENT POLICE DUTY
941913,1/22/2011,EXCELLENT POLICE DUTY
949109,12/3/2014,EXCELLENT POLICE DUTY
949109,10/14/2014,EXCELLENT POLICE DUTY
949109,8/5/2012,EXCELLENT POLICE DUTY
949109,7/29/2012,MERITORIOUS POLICE DUTY
949109,3/30/2012,MERITORIOUS POLICE DUTY
949109,2/16/2011,MERITORIOUS POLICE DUTY
960675,7/16/2019,EXCELLENT POLICE DUTY
923959,9/1/2001,EXCELLENT POLICE DUTY
923959,5/25/2000,EXCELLENT POLICE DUTY
923959,3/16/2000,MERITORIOUS POLICE DUTY
887040,3/30/1987,EXCELLENT POLICE DUTY
961821,5/5/2017,EXCELLENT POLICE DUTY
926966,9/10/2016,EXCELLENT POLICE DUTY
926966,8/25/2014,EXCELLENT POLICE DUTY
926966,3/7/2009,EXCELLENT POLICE DUTY
926966,7/20/2008,EXCELLENT POLICE DUTY
926966,2/10/2007,EXCELLENT POLICE DUTY
926966,2/3/2006,EXCELLENT POLICE DUTY
926966,10/21/2005,EXCELLENT POLICE DUTY
895104,3/31/1990,EXCELLENT POLICE DUTY
945825,9/13/2016,EXCELLENT POLICE DUTY
945825,5/27/2016,EXCELLENT POLICE DUTY
945825,3/31/2016,EXCELLENT POLICE DUTY
945825,1/21/2014,MERITORIOUS POLICE DUTY
943373,10/23/2008,EXCELLENT POLICE DUTY
899357,8/12/1997,COMMENDATION
899357,7/18/1997,EXCELLENT POLICE DUTY
899357,3/21/1997,EXCELLENT POLICE DUTY
899357,8/31/1996,COMMENDATION
899357,2/7/1996,EXCELLENT POLICE DUTY
899357,12/21/1995,COMMENDATION
899357,12/21/1995,MERITORIOUS POLICE DUTY
899357,7/31/1995,COMMENDATION
899357,4/7/1995,MERITORIOUS POLICE DUTY
899357,3/17/1995,EXCELLENT POLICE DUTY
899357,2/24/1995,EXCELLENT POLICE DUTY
899357,2/3/1995,EXCELLENT POLICE DUTY
899357,10/31/1994,EXCELLENT POLICE DUTY
899357,5/10/1994,EXCELLENT POLICE DUTY
899357,11/9/1993,EXCELLENT POLICE DUTY
926967,5/27/2003,EXCELLENT POLICE DUTY
926967,5/27/2003,EXCELLENT POLICE DUTY
926967,1/9/2003,EXCELLENT POLICE DUTY
926967,1/9/2003,EXCELLENT POLICE DUTY
926967,7/25/2002,EXCELLENT POLICE DUTY
926967,7/25/2002,EXCELLENT POLICE DUTY
926967,12/26/2001,EXCELLENT POLICE DUTY
926967,12/26/2001,EXCELLENT POLICE DUTY
952856,8/16/2019,EXCELLENT POLICE DUTY
952856,4/14/2018,EXCELLENT POLICE DUTY
952856,9/13/2017,EXCELLENT POLICE DUTY
952856,6/7/2017,EXCELLENT POLICE DUTY
931736,3/30/2004,MERITORIOUS POLICE DUTY
941909,8/5/2013,EXCELLENT POLICE DUTY
941909,11/30/2011,EXCELLENT POLICE DUTY
941909,7/16/2009,MERITORIOUS POLICE DUTY
941909,7/15/2009,EXCELLENT POLICE DUTY
941909,6/29/2009,EXCELLENT POLICE DUTY
941909,3/1/2009,EXCELLENT POLICE DUTY
906881,3/31/2010,EXCELLENT POLICE DUTY
906881,9/7/2001,EXCELLENT POLICE DUTY
906881,8/21/2001,MERITORIOUS POLICE DUTY
906881,7/31/2001,EXCELLENT POLICE DUTY
906881,5/4/2001,MERITORIOUS POLICE DUTY
906881,3/2/2001,EXCELLENT POLICE DUTY
936775,9/4/2014,EXCELLENT POLICE DUTY
936775,7/5/2008,EXCELLENT POLICE DUTY
962479,3/14/2019,EXCELLENT POLICE DUTY
962479,7/8/2018,EXCELLENT POLICE DUTY
962479,2/6/2018,EXCELLENT POLICE DUTY
944657,8/16/2017,EXCELLENT POLICE DUTY
944657,7/22/2017,EXCELLENT POLICE DUTY
944657,7/8/2017,EXCELLENT POLICE DUTY
944657,7/4/2017,EXCELLENT POLICE DUTY
944657,5/14/2017,EXCELLENT POLICE DUTY
944657,2/17/2017,EXCELLENT POLICE DUTY
944657,8/10/2013,COMMENDATION
944657,6/27/2013,EXCELLENT POLICE DUTY
944657,3/9/2013,EXCELLENT POLICE DUTY
944657,2/13/2013,EXCELLENT POLICE DUTY
944657,2/1/2013,EXCELLENT POLICE DUTY
944657,7/13/2012,EXCELLENT POLICE DUTY
944657,6/9/2012,MERITORIOUS POLICE DUTY
944657,5/5/2012,EXCELLENT POLICE DUTY
944657,5/3/2012,EXCELLENT POLICE DUTY
944657,4/3/2012,EXCELLENT POLICE DUTY
944657,3/8/2012,MERITORIOUS POLICE DUTY
944657,1/31/2012,MERITORIOUS POLICE DUTY
944657,1/15/2012,EXCELLENT POLICE DUTY
944657,1/1/2012,EXCELLENT POLICE DUTY
944657,12/18/2011,EXCELLENT POLICE DUTY
944657,12/11/2011,EXCELLENT POLICE DUTY
944657,12/10/2011,EXCELLENT POLICE DUTY
944657,11/6/2011,EXCELLENT POLICE DUTY
944657,11/5/2011,EXCELLENT POLICE DUTY
944657,10/21/2011,EXCELLENT POLICE DUTY
944657,10/8/2011,EXCELLENT POLICE DUTY
944657,10/2/2011,EXCELLENT POLICE DUTY
944657,9/22/2011,COMMENDATION
944657,9/3/2011,EXCELLENT POLICE DUTY
944657,8/30/2011,EXCELLENT POLICE DUTY
944657,8/7/2011,EXCELLENT POLICE DUTY
944657,7/21/2011,EXCELLENT POLICE DUTY
944657,7/20/2011,EXCELLENT POLICE DUTY
944657,6/21/2011,EXCELLENT POLICE DUTY
944657,6/5/2011,EXCELLENT POLICE DUTY
944657,5/21/2011,EXCELLENT POLICE DUTY
944657,4/28/2011,EXCELLENT POLICE DUTY
944657,3/18/2011,EXCELLENT POLICE DUTY
944657,7/20/2010,MERITORIOUS POLICE DUTY
944657,7/10/2010,EXCELLENT POLICE DUTY
944657,4/4/2010,EXCELLENT POLICE DUTY
944657,3/13/2010,EXCELLENT POLICE DUTY
944657,11/8/2009,EXCELLENT POLICE DUTY
944657,9/9/2009,EXCELLENT POLICE DUTY
944657,5/29/2009,EXCELLENT POLICE DUTY
944657,4/23/2009,EXCELLENT POLICE DUTY
944657,1/30/2009,EXCELLENT POLICE DUTY
944657,1/17/2009,EXCELLENT POLICE DUTY
947140,6/22/2019,EXCELLENT POLICE DUTY
947140,6/26/2013,MERITORIOUS POLICE DUTY
947140,10/23/2012,MERITORIOUS POLICE DUTY
947140,1/1/2010,EXCELLENT POLICE DUTY
954943,7/17/2020,EXCELLENT POLICE DUTY
954943,1/23/2020,MERITORIOUS POLICE DUTY
954943,1/1/2020,EXCELLENT POLICE DUTY
954943,7/8/2017,EXCELLENT POLICE DUTY
954943,5/6/2017,MERITORIOUS POLICE DUTY
954943,6/29/2016,EXCELLENT POLICE DUTY
915904,11/24/2002,EXCELLENT POLICE DUTY
915904,12/17/2000,COMMENDATION
915904,12/8/1998,MERITORIOUS POLICE DUTY
941041,10/11/2018,EXCELLENT POLICE DUTY
941041,9/6/2018,EXCELLENT POLICE DUTY
941041,6/27/2018,EXCELLENT POLICE DUTY
941041,4/11/2018,MERITORIOUS POLICE DUTY
941041,4/11/2018,MERITORIOUS POLICE DUTY
941041,10/13/2017,MERITORIOUS POLICE DUTY
941041,11/28/2016,MERITORIOUS POLICE DUTY-INTEGRITY
941041,11/11/2010,EXCELLENT POLICE DUTY
941041,10/19/2009,EXCELLENT POLICE DUTY
941041,12/29/2008,EXCELLENT POLICE DUTY
941041,10/29/2008,EXCELLENT POLICE DUTY
941041,9/5/2007,EXCELLENT POLICE DUTY
949111,9/3/2015,MERITORIOUS POLICE DUTY
949111,4/10/2013,MERITORIOUS POLICE DUTY
900393,7/10/2014,EXCELLENT POLICE DUTY
900393,3/26/2003,EXCELLENT POLICE DUTY
940269,12/19/2019,MERITORIOUS POLICE DUTY
940269,12/7/2019,MERITORIOUS POLICE DUTY
940269,11/15/2019,MERITORIOUS POLICE DUTY
940269,6/22/2019,MERITORIOUS POLICE DUTY
940269,3/18/2019,MERITORIOUS POLICE DUTY
940269,11/17/2018,MERITORIOUS POLICE DUTY
940269,11/10/2018,MERITORIOUS POLICE DUTY
940269,6/29/2018,MERITORIOUS POLICE DUTY
940269,12/27/2017,MERITORIOUS POLICE DUTY
940269,12/17/2017,EXCELLENT POLICE DUTY
940269,9/9/2017,MERITORIOUS POLICE DUTY
940269,7/5/2017,MERITORIOUS POLICE DUTY
940269,1/13/2017,MERITORIOUS POLICE DUTY
940269,11/6/2016,MERITORIOUS POLICE DUTY
940269,9/30/2016,EXCELLENT POLICE DUTY
940269,9/29/2016,EXCELLENT POLICE DUTY
940269,9/16/2016,EXCELLENT POLICE DUTY
940269,9/16/2016,MERITORIOUS POLICE DUTY
940269,7/29/2016,MERITORIOUS POLICE DUTY
940269,6/18/2016,MERITORIOUS POLICE DUTY
940269,10/21/2015,MERITORIOUS POLICE DUTY
940269,2/13/2014,EXCELLENT POLICE DUTY
940269,11/9/2008,EXCELLENT POLICE DUTY
940269,12/21/2007,EXCELLENT POLICE DUTY
940269,5/11/2007,EXCELLENT POLICE DUTY
940269,9/27/2006,EXCELLENT POLICE DUTY
952858,7/9/2014,EXCELLENT POLICE DUTY
949112,8/24/2018,EXCELLENT POLICE DUTY
949112,6/27/2015,EXCELLENT POLICE DUTY
949112,6/29/2013,EXCELLENT POLICE DUTY
949112,5/23/2012,EXCELLENT POLICE DUTY
947653,9/14/2016,COMMENDATION
947653,2/6/2015,MERITORIOUS POLICE DUTY
947653,1/31/2015,MERITORIOUS POLICE DUTY
947653,1/16/2015,EXCELLENT POLICE DUTY
947653,1/1/2015,EXCELLENT POLICE DUTY
947653,5/28/2014,MERITORIOUS POLICE DUTY
947653,5/24/2014,MERITORIOUS POLICE DUTY
947653,3/28/2014,EXCELLENT POLICE DUTY
947653,3/25/2014,MERITORIOUS POLICE DUTY
947653,1/10/2014,MERITORIOUS POLICE DUTY
947653,9/8/2013,MERITORIOUS POLICE DUTY
947653,9/25/2012,EXCELLENT POLICE DUTY
947653,8/26/2010,MERITORIOUS POLICE DUTY
947653,4/13/2009,MERITORIOUS POLICE DUTY
917764,9/5/2017,MERITORIOUS POLICE DUTY
917764,12/19/2002,EXCELLENT POLICE DUTY
917764,2/7/2002,COMMENDATION
917764,10/10/1997,EXCEPTIONAL MERIT
952859,11/16/2013,EXCELLENT POLICE DUTY
952859,4/19/2013,EXCELLENT POLICE DUTY
952859,4/17/2013,EXCELLENT POLICE DUTY
952859,4/7/2013,MERITORIOUS POLICE DUTY
952859,3/24/2013,EXCELLENT POLICE DUTY
952859,3/2/2013,EXCELLENT POLICE DUTY
930365,11/21/2012,MERITORIOUS POLICE DUTY
930365,8/8/2010,EXCELLENT POLICE DUTY
930365,9/9/2007,EXCELLENT POLICE DUTY
932800,1/1/2008,MERITORIOUS POLICE DUTY
932800,12/19/2007,EXCELLENT POLICE DUTY
932800,6/10/2007,MERITORIOUS POLICE DUTY
932800,1/27/2007,EXCELLENT POLICE DUTY
932800,1/20/2007,EXCELLENT POLICE DUTY
932800,6/6/2006,EXCELLENT POLICE DUTY
932800,12/7/2005,EXCELLENT POLICE DUTY
932800,3/12/2005,EXCELLENT POLICE DUTY
932800,1/21/2005,EXCELLENT POLICE DUTY
932800,12/18/2004,EXCELLENT POLICE DUTY
932800,10/23/2004,EXCELLENT POLICE DUTY
932800,10/9/2004,EXCELLENT POLICE DUTY
932800,7/21/2004,EXCELLENT POLICE DUTY
932800,1/25/2004,EXCELLENT POLICE DUTY
952860,10/12/2015,MERITORIOUS POLICE DUTY
952860,9/26/2015,EXCELLENT POLICE DUTY
936777,7/15/2008,EXCELLENT POLICE DUTY
951827,3/29/2015,EXCELLENT POLICE DUTY
951827,3/16/2014,EXCELLENT POLICE DUTY
963574,7/5/2018,EXCELLENT POLICE DUTY
941910,12/29/2007,EXCELLENT POLICE DUTY
966103,1/14/2020,EXCELLENT POLICE DUTY
966103,3/16/2019,EXCELLENT POLICE DUTY
930367,3/28/2013,EXCELLENT POLICE DUTY
930367,11/12/2010,EXCELLENT POLICE DUTY
930367,10/28/2010,EXCELLENT POLICE DUTY
930367,3/17/2009,EXCELLENT POLICE DUTY
930367,12/6/2003,MERITORIOUS POLICE DUTY
904167,9/3/2016,MERITORIOUS POLICE DUTY
904167,8/28/2016,MERITORIOUS POLICE DUTY
904167,8/7/2016,MERITORIOUS POLICE DUTY
904167,3/17/2016,MERITORIOUS POLICE DUTY
904167,11/12/2015,EXCELLENT POLICE DUTY
904167,9/24/2015,EXCELLENT POLICE DUTY
904167,9/22/2015,MERITORIOUS POLICE DUTY
904167,9/1/2015,MERITORIOUS POLICE DUTY
904167,8/1/2015,EXCELLENT POLICE DUTY
904167,4/21/2015,EXCELLENT POLICE DUTY
904167,12/14/2013,EXCELLENT POLICE DUTY
904167,5/1/2012,MERITORIOUS POLICE DUTY
904167,2/25/2012,MERITORIOUS POLICE DUTY
904167,7/24/2011,MERITORIOUS POLICE DUTY
904167,7/23/2011,MERITORIOUS POLICE DUTY
904167,5/21/2011,MERITORIOUS POLICE DUTY
904167,4/5/2011,MERITORIOUS POLICE DUTY
904167,3/11/2011,MERITORIOUS POLICE DUTY
904167,3/4/2011,MERITORIOUS POLICE DUTY
904167,1/27/2011,MERITORIOUS POLICE DUTY
904167,1/15/2011,MERITORIOUS POLICE DUTY
904167,1/15/2011,MERITORIOUS POLICE DUTY
904167,8/27/2010,MERITORIOUS POLICE DUTY
904167,8/10/2001,MERITORIOUS POLICE DUTY
904167,6/20/2001,EXCELLENT POLICE DUTY
904167,4/26/2001,EXCELLENT POLICE DUTY
904167,2/28/1999,MERITORIOUS POLICE DUTY
904167,2/18/1998,EXCELLENT POLICE DUTY
904167,10/1/1997,MERITORIOUS POLICE DUTY
904167,2/6/1997,COMMENDATION
904167,1/3/1997,EXCELLENT POLICE DUTY
904167,4/15/1996,EXCELLENT POLICE DUTY
904167,9/25/1995,EXCELLENT POLICE DUTY
904167,9/5/1995,EXCELLENT POLICE DUTY
904167,9/28/1994,EXCELLENT POLICE DUTY
904167,7/24/1994,EXCELLENT POLICE DUTY
950596,2/16/2016,EXCELLENT POLICE DUTY
941912,1/3/2014,EXCELLENT POLICE DUTY
941912,7/13/2013,EXCELLENT POLICE DUTY
941912,7/3/2011,EXCELLENT POLICE DUTY
941912,8/29/2010,EXCELLENT POLICE DUTY
941912,5/29/2010,MERITORIOUS POLICE DUTY
941912,12/21/2007,EXCELLENT POLICE DUTY
965750,10/26/2019,EXCELLENT POLICE DUTY
943376,3/11/2017,EXCELLENT POLICE DUTY
928496,12/6/2012,MERITORIOUS POLICE DUTY
928496,11/30/2005,MERITORIOUS POLICE DUTY
930370,7/18/2004,MERITORIOUS POLICE DUTY-INTEGRITY
930370,7/16/2004,EXCELLENT POLICE DUTY
956741,6/3/2018,EXCELLENT POLICE DUTY
960679,2/2/2019,EXCELLENT POLICE DUTY
960679,2/2/2019,EXCELLENT POLICE DUTY
960679,3/24/2018,MERITORIOUS POLICE DUTY
960679,3/24/2018,MERITORIOUS POLICE DUTY
960679,6/25/2017,EXCELLENT POLICE DUTY
960679,6/25/2017,EXCELLENT POLICE DUTY
947084,3/10/2011,EXCELLENT POLICE DUTY
947084,11/8/2009,EXCELLENT POLICE DUTY
944659,8/1/2010,EXCELLENT POLICE DUTY
944659,6/4/2010,MERITORIOUS POLICE DUTY
944659,1/24/2008,EXCELLENT POLICE DUTY
947085,3/26/2014,EXCELLENT POLICE DUTY
947085,7/12/2011,EXCELLENT POLICE DUTY
947085,5/11/2011,EXCELLENT POLICE DUTY
949115,2/24/2020,EXCELLENT POLICE DUTY
928499,11/30/2009,EXCELLENT POLICE DUTY
928499,3/13/2006,HONORABLE MENTION
928499,3/13/2006,POLICE COMBAT CROSS
928499,8/25/2002,MERITORIOUS POLICE DUTY
936782,5/30/2017,EXCELLENT POLICE DUTY
967551,6/28/2020,EXCELLENT POLICE DUTY
947086,4/29/2016,MERITORIOUS POLICE DUTY
947086,2/14/2013,MERITORIOUS POLICE DUTY
947086,8/21/2012,EXCELLENT POLICE DUTY
947086,10/18/2010,EXCELLENT POLICE DUTY
950597,12/20/2017,MERITORIOUS POLICE DUTY
955986,11/6/2016,EXCELLENT POLICE DUTY
955986,3/29/2016,EXCELLENT POLICE DUTY
955986,7/26/2015,EXCELLENT POLICE DUTY
940272,11/15/2012,MERITORIOUS POLICE DUTY
964562,1/21/2019,EXCELLENT POLICE DUTY
938676,9/28/2010,MERITORIOUS POLICE DUTY
938676,5/26/2010,EXCELLENT POLICE DUTY
938676,12/16/2007,EXCELLENT POLICE DUTY
938676,10/16/2006,EXCELLENT POLICE DUTY
938676,9/6/2006,EXCELLENT POLICE DUTY
938676,4/12/2006,MERITORIOUS POLICE DUTY
957684,7/31/2018,EXCELLENT POLICE DUTY
957684,6/15/2017,EXCELLENT POLICE DUTY
957684,6/15/2017,EXCELLENT POLICE DUTY
957684,3/21/2017,EXCELLENT POLICE DUTY
957684,2/14/2017,EXCELLENT POLICE DUTY
957684,2/7/2017,EXCELLENT POLICE DUTY
962482,9/17/2017,EXCELLENT POLICE DUTY
915854,3/2/1997,EXCELLENT POLICE DUTY
925472,12/12/2006,EXCELLENT POLICE DUTY
925472,11/16/2006,EXCELLENT POLICE DUTY
925472,10/20/2006,EXCELLENT POLICE DUTY
925472,7/29/2002,EXCELLENT POLICE DUTY
925472,6/27/2002,MERITORIOUS POLICE DUTY
925472,2/15/2002,EXCELLENT POLICE DUTY
925472,9/9/2001,EXCELLENT POLICE DUTY
903024,5/17/1996,EXCELLENT POLICE DUTY
903024,10/31/1994,EXCELLENT POLICE DUTY
903024,10/31/1994,EXCELLENT POLICE DUTY
903024,8/10/1994,EXCELLENT POLICE DUTY
946493,2/16/2018,MERITORIOUS POLICE DUTY
946493,12/23/2016,MERITORIOUS POLICE DUTY
946493,8/27/2015,MERITORIOUS POLICE DUTY
946493,8/27/2015,MERITORIOUS POLICE DUTY
946493,6/21/2015,EXCELLENT POLICE DUTY
946493,4/11/2014,EXCELLENT POLICE DUTY
946493,3/18/2014,EXCELLENT POLICE DUTY
946493,2/23/2014,EXCELLENT POLICE DUTY
946493,2/11/2014,EXCELLENT POLICE DUTY
946493,11/14/2013,EXCELLENT POLICE DUTY
946493,6/4/2012,EXCELLENT POLICE DUTY
946493,3/29/2012,EXCELLENT POLICE DUTY
946493,8/10/2011,MERITORIOUS POLICE DUTY
946494,1/14/2010,EXCELLENT POLICE DUTY
962483,9/15/2019,MERITORIOUS POLICE DUTY
962483,6/25/2019,EXCELLENT POLICE DUTY
962483,4/5/2019,MERITORIOUS POLICE DUTY
962483,2/1/2019,EXCELLENT POLICE DUTY
962483,12/13/2018,EXCELLENT POLICE DUTY
962483,10/28/2018,EXCELLENT POLICE DUTY
962483,8/7/2018,MERITORIOUS POLICE DUTY
962483,7/29/2018,EXCELLENT POLICE DUTY
962483,7/23/2018,MERITORIOUS POLICE DUTY
962483,6/24/2018,EXCELLENT POLICE DUTY
950598,4/15/2017,EXCELLENT POLICE DUTY
950598,5/28/2016,EXCELLENT POLICE DUTY
950598,6/8/2014,EXCELLENT POLICE DUTY
904173,4/7/1998,EXCELLENT POLICE DUTY
936783,10/15/2012,EXCELLENT POLICE DUTY
941042,2/2/2007,EXCELLENT POLICE DUTY
948221,12/6/2016,EXCELLENT POLICE DUTY
960683,2/27/2018,EXCELLENT POLICE DUTY
933547,11/26/2014,MERITORIOUS POLICE DUTY
928500,9/18/2002,EXCELLENT POLICE DUTY
940276,7/31/2016,MERITORIOUS POLICE DUTY
950599,3/7/2017,MERITORIOUS POLICE DUTY
950599,12/20/2016,EXCELLENT POLICE DUTY
950599,12/5/2016,EXCELLENT POLICE DUTY
950599,11/6/2016,EXCELLENT POLICE DUTY
950599,9/25/2016,MERITORIOUS POLICE DUTY
950599,9/4/2016,MERITORIOUS POLICE DUTY
950599,8/2/2016,MERITORIOUS POLICE DUTY
950599,7/27/2016,MERITORIOUS POLICE DUTY
950599,7/7/2016,EXCELLENT POLICE DUTY
950599,6/29/2016,EXCELLENT POLICE DUTY
950599,6/27/2016,EXCELLENT POLICE DUTY
950599,6/2/2016,MERITORIOUS POLICE DUTY
950599,5/18/2016,EXCELLENT POLICE DUTY
950599,4/17/2016,MERITORIOUS POLICE DUTY
950599,3/30/2016,EXCELLENT POLICE DUTY
950599,3/17/2016,EXCELLENT POLICE DUTY
950599,2/12/2016,EXCELLENT POLICE DUTY
950599,2/10/2016,EXCELLENT POLICE DUTY
950599,10/6/2015,EXCELLENT POLICE DUTY
950599,9/16/2015,EXCELLENT POLICE DUTY
950599,8/31/2015,EXCELLENT POLICE DUTY
950599,7/26/2015,EXCELLENT POLICE DUTY
950599,7/4/2015,MERITORIOUS POLICE DUTY
950599,12/17/2014,EXCELLENT POLICE DUTY
950599,8/27/2014,EXCELLENT POLICE DUTY
950599,7/14/2014,EXCELLENT POLICE DUTY
950599,2/21/2014,MERITORIOUS POLICE DUTY
950599,2/6/2014,EXCELLENT POLICE DUTY
950599,12/23/2013,EXCELLENT POLICE DUTY
950599,10/9/2013,EXCELLENT POLICE DUTY
950599,9/1/2013,EXCELLENT POLICE DUTY
950599,7/11/2013,EXCELLENT POLICE DUTY
950599,8/29/2012,EXCELLENT POLICE DUTY
950599,8/27/2012,EXCELLENT POLICE DUTY
950599,8/17/2012,EXCELLENT POLICE DUTY
928525,7/8/2013,EXCELLENT POLICE DUTY
961822,1/8/2019,EXCELLENT POLICE DUTY
961822,1/1/2018,EXCELLENT POLICE DUTY
961822,5/24/2017,EXCELLENT POLICE DUTY
922521,1/26/2018,EXCELLENT POLICE DUTY
922521,5/7/2005,EXCELLENT POLICE DUTY
922521,2/6/2005,MERITORIOUS POLICE DUTY
922521,10/29/2004,EXCELLENT POLICE DUTY
922521,10/21/2004,EXCELLENT POLICE DUTY
922521,10/16/2004,EXCELLENT POLICE DUTY
922521,10/2/2004,EXCELLENT POLICE DUTY
922521,6/11/2004,EXCELLENT POLICE DUTY
922521,1/18/2004,MERITORIOUS POLICE DUTY
922521,10/24/2003,EXCELLENT POLICE DUTY
922521,7/15/2002,MERITORIOUS POLICE DUTY
961823,3/17/2019,EXCELLENT POLICE DUTY
961823,12/17/2018,EXCELLENT POLICE DUTY
944381,5/27/2014,EXCELLENT POLICE DUTY
944381,5/26/2012,EXCELLENT POLICE DUTY
944381,1/17/2009,MERITORIOUS POLICE DUTY
944381,1/17/2009,MERITORIOUS POLICE DUTY
944381,8/24/2008,EXCELLENT POLICE DUTY
944084,3/25/2015,EXCELLENT POLICE DUTY
944084,10/24/2014,EXCELLENT POLICE DUTY
944084,10/20/2014,EXCELLENT POLICE DUTY
944084,10/14/2014,EXCELLENT POLICE DUTY
944084,8/14/2014,EXCELLENT POLICE DUTY
944084,7/16/2014,EXCELLENT POLICE DUTY
944084,7/2/2014,EXCELLENT POLICE DUTY
944084,5/22/2014,EXCELLENT POLICE DUTY
944084,5/15/2014,EXCELLENT POLICE DUTY
944084,5/6/2014,EXCELLENT POLICE DUTY
944084,10/23/2012,EXCELLENT POLICE DUTY
944084,9/8/2007,EXCELLENT POLICE DUTY
911278,7/9/1998,EXCELLENT POLICE DUTY
911278,5/15/1997,EXCELLENT POLICE DUTY
945828,10/13/2014,EXCELLENT POLICE DUTY
